Datetime,CO(GT),PT08.S1(CO),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),RH,AH,C6H6(GT)
2004-04-22 12:00:00,,1201.0,1102.0,,814.0,,1682.0,1175.0,24.4,0.9138,13.6
2004-04-22 13:00:00,,1121.0,1020.0,,893.0,,1585.0,916.0,23.9,0.906,11.1
2004-04-22 14:00:00,,1087.0,1055.0,,908.0,,1562.0,818.0,21.0,0.7814,12.2
2004-04-22 15:00:00,,1165.0,1225.0,,824.0,,1676.0,1028.0,16.4,0.7167,17.5
2004-04-22 16:00:00,,1224.0,1270.0,,806.0,,1739.0,1113.0,16.2,0.7262,19.1
2004-04-22 17:00:00,,1431.0,1482.0,,679.0,,2025.0,1431.0,20.5,0.8262,27.1
2004-04-22 18:00:00,,1433.0,1510.0,,661.0,,2038.0,1503.0,24.3,0.794,28.3
2004-04-22 19:00:00,,1527.0,1664.0,,587.0,,2238.0,1775.0,29.5,0.8559,35.0
2004-04-22 20:00:00,,1387.0,1361.0,,701.0,,1932.0,1505.0,34.8,0.908,22.4
2004-04-22 21:00:00,,1158.0,1100.0,,835.0,,1659.0,1211.0,37.4,0.8748,13.5
2004-04-22 22:00:00,,1009.0,907.0,,982.0,,1466.0,872.0,38.8,0.8559,8.2
2004-04-22 23:00:00,,1026.0,890.0,,976.0,,1467.0,855.0,43.7,0.8856,7.8
2004-04-23 00:00:00,,1119.0,979.0,,873.0,,1593.0,1170.0,47.9,0.9334,10.0
2004-04-23 01:00:00,,1000.0,839.0,,958.0,,1467.0,1024.0,49.7,0.916,6.6
2004-04-23 02:00:00,,866.0,675.0,,1155.0,,1337.0,841.0,46.5,0.8755,3.4
2004-04-23 03:00:00,,848.0,642.0,,1202.0,,1325.0,760.0,53.0,0.8775,2.8
2004-04-23 04:00:00,,844.0,608.0,,1213.0,,1314.0,803.0,53.9,0.8633,2.3
2004-04-23 05:00:00,0.6,852.0,646.0,59.0,1186.0,59.0,1321.0,793.0,52.2,0.8413,2.9
2004-04-23 06:00:00,0.8,923.0,757.0,72.0,1041.0,67.0,1418.0,906.0,55.4,0.9003,4.9
2004-04-23 07:00:00,4.0,1490.0,1368.0,244.0,627.0,95.0,2119.0,1541.0,58.0,0.9202,22.6
2004-04-23 08:00:00,5.6,1662.0,1576.0,351.0,523.0,123.0,2417.0,1861.0,53.3,0.9289,31.1
2004-04-23 09:00:00,5.0,1553.0,1354.0,358.0,621.0,142.0,2030.0,1895.0,42.1,0.9233,22.1
2004-04-23 10:00:00,3.2,1423.0,1247.0,245.0,706.0,142.0,1887.0,1684.0,31.0,0.8968,18.3
2004-04-23 11:00:00,3.8,1458.0,1350.0,240.0,677.0,169.0,1947.0,1731.0,25.7,0.8942,22.0
2004-04-23 12:00:00,3.3,1349.0,1299.0,179.0,728.0,142.0,1838.0,1402.0,20.6,0.8478,20.1
2004-04-23 13:00:00,3.0,1326.0,1265.0,160.0,757.0,136.0,1835.0,1246.0,21.5,0.8573,18.9
2004-04-23 14:00:00,3.2,1356.0,1312.0,174.0,729.0,147.0,1865.0,1342.0,20.1,0.8181,20.6
2004-04-23 15:00:00,4.4,1460.0,1438.0,260.0,680.0,196.0,1953.0,1489.0,19.4,0.81,25.3
2004-04-23 16:00:00,4.6,1497.0,1449.0,281.0,679.0,186.0,1985.0,1532.0,20.1,0.8136,25.8
2004-04-23 17:00:00,5.2,1645.0,1566.0,284.0,599.0,177.0,2228.0,1909.0,26.8,0.9403,30.6
2004-04-23 18:00:00,4.8,1557.0,1483.0,250.0,615.0,164.0,2087.0,1757.0,30.8,0.954,27.1
2004-04-23 19:00:00,5.6,1747.0,1608.0,281.0,557.0,161.0,2335.0,1983.0,36.7,1.0244,32.5
2004-04-23 20:00:00,4.6,1482.0,1319.0,230.0,660.0,146.0,1975.0,1703.0,40.8,1.0333,20.8
2004-04-23 21:00:00,1.8,1211.0,1010.0,98.0,816.0,98.0,1619.0,1246.0,41.5,0.9864,10.9
2004-04-23 22:00:00,2.2,1294.0,1083.0,121.0,770.0,108.0,1687.0,1321.0,44.9,0.9875,13.0
2004-04-23 23:00:00,2.0,1300.0,1043.0,110.0,777.0,107.0,1659.0,1375.0,47.7,1.0221,11.8
2004-04-24 00:00:00,2.8,1402.0,1098.0,161.0,736.0,113.0,1729.0,1456.0,49.7,1.0284,13.4
2004-04-24 01:00:00,2.6,1349.0,1097.0,148.0,707.0,100.0,1763.0,1442.0,57.4,1.0451,13.4
2004-04-24 02:00:00,1.8,1161.0,938.0,109.0,827.0,87.0,1597.0,1243.0,55.3,1.0178,9.0
2004-04-24 03:00:00,1.1,1022.0,802.0,,916.0,,1481.0,1078.0,53.6,0.9483,5.8
2004-04-24 04:00:00,,948.0,700.0,45.0,1045.0,60.0,1430.0,939.0,49.8,0.9514,3.8
2004-04-24 05:00:00,0.7,933.0,697.0,71.0,1045.0,65.0,1403.0,937.0,57.7,0.9644,3.7
2004-04-24 06:00:00,0.9,1021.0,800.0,75.0,931.0,64.0,1483.0,1019.0,59.7,0.9499,5.7
2004-04-24 07:00:00,1.5,1134.0,979.0,106.0,794.0,73.0,1639.0,1140.0,56.8,0.9385,10.0
2004-04-24 08:00:00,2.5,1311.0,1147.0,166.0,681.0,86.0,1838.0,1351.0,51.9,0.9788,15.0
2004-04-24 09:00:00,3.0,1409.0,1169.0,188.0,685.0,105.0,1874.0,1459.0,45.0,1.039,15.6
2004-04-24 10:00:00,2.6,1301.0,1059.0,161.0,787.0,107.0,1727.0,1297.0,33.7,0.9837,12.3
2004-04-24 11:00:00,2.6,1354.0,1130.0,139.0,765.0,114.0,1808.0,1291.0,29.5,1.0209,14.4
2004-04-24 12:00:00,2.6,1391.0,1136.0,134.0,738.0,105.0,1840.0,1296.0,32.4,1.1493,14.6
2004-04-24 13:00:00,1.9,1200.0,929.0,84.0,879.0,74.0,1623.0,972.0,32.1,1.1217,8.7
2004-04-24 14:00:00,2.0,1338.0,1016.0,98.0,798.0,95.0,1766.0,1194.0,41.8,1.2561,11.0
2004-04-24 15:00:00,1.7,1223.0,938.0,91.0,884.0,89.0,1610.0,880.0,36.0,1.1629,9.0
2004-04-24 16:00:00,1.9,1278.0,1003.0,99.0,845.0,95.0,1691.0,909.0,31.8,1.1176,10.7
2004-04-24 17:00:00,1.8,1257.0,973.0,90.0,860.0,93.0,1634.0,839.0,31.6,1.1417,9.9
2004-04-24 18:00:00,2.8,1497.0,1171.0,147.0,725.0,123.0,1899.0,1248.0,38.1,1.1838,15.7
2004-04-24 19:00:00,3.5,1567.0,1280.0,177.0,661.0,134.0,1970.0,1476.0,39.7,1.1276,19.4
2004-04-24 20:00:00,3.4,1503.0,1203.0,162.0,651.0,126.0,1863.0,1502.0,50.8,1.2631,16.8
2004-04-24 21:00:00,2.0,1169.0,850.0,88.0,906.0,79.0,1584.0,873.0,73.5,1.2953,6.8
2004-04-24 22:00:00,1.1,1007.0,650.0,53.0,1157.0,54.0,1404.0,528.0,79.7,1.1774,3.0
2004-04-24 23:00:00,1.3,1004.0,667.0,68.0,1157.0,69.0,1365.0,492.0,76.9,1.0436,3.2
2004-04-25 00:00:00,1.2,967.0,661.0,61.0,1181.0,67.0,1321.0,463.0,66.8,0.9455,3.1
2004-04-25 01:00:00,1.3,984.0,707.0,71.0,1131.0,73.0,1359.0,494.0,64.1,0.9209,3.9
2004-04-25 02:00:00,1.0,931.0,689.0,63.0,1161.0,73.0,1317.0,503.0,58.7,0.8605,3.6
2004-04-25 03:00:00,1.3,966.0,737.0,,1083.0,,1363.0,581.0,58.6,0.8529,4.5
2004-04-25 04:00:00,,777.0,521.0,23.0,1535.0,33.0,1121.0,350.0,51.2,0.7374,1.2
2004-04-25 05:00:00,0.3,763.0,471.0,14.0,1783.0,20.0,1098.0,305.0,50.9,0.7346,0.7
2004-04-25 06:00:00,0.5,804.0,505.0,34.0,1718.0,37.0,1148.0,329.0,49.3,0.7285,1.1
2004-04-25 07:00:00,0.6,830.0,535.0,42.0,1496.0,50.0,1184.0,375.0,48.6,0.7487,1.4
2004-04-25 08:00:00,0.6,833.0,553.0,40.0,1476.0,45.0,1180.0,373.0,45.9,0.7476,1.6
2004-04-25 09:00:00,0.8,875.0,603.0,48.0,1370.0,48.0,1206.0,385.0,43.9,0.7487,2.3
2004-04-25 10:00:00,1.0,882.0,621.0,61.0,1346.0,56.0,1216.0,403.0,38.6,0.7236,2.5
2004-04-25 11:00:00,0.9,862.0,635.0,58.0,1320.0,58.0,1193.0,393.0,35.0,0.6789,2.7
2004-04-25 12:00:00,1.0,863.0,636.0,57.0,1290.0,52.0,1185.0,388.0,33.9,0.6683,2.7
2004-04-25 13:00:00,0.8,830.0,596.0,54.0,1389.0,52.0,1145.0,371.0,30.7,0.6234,2.2
2004-04-25 14:00:00,0.7,807.0,584.0,41.0,1488.0,44.0,1104.0,347.0,27.2,0.5675,2.0
2004-04-25 15:00:00,0.9,873.0,675.0,57.0,1343.0,59.0,1181.0,396.0,25.7,0.5738,3.4
2004-04-25 16:00:00,1.3,931.0,739.0,83.0,1274.0,74.0,1219.0,474.0,24.1,0.563,4.5
2004-04-25 17:00:00,1.4,918.0,748.0,81.0,1228.0,76.0,1219.0,505.0,24.9,0.5625,4.7
2004-04-25 18:00:00,1.5,1001.0,811.0,98.0,1122.0,83.0,1344.0,625.0,27.8,0.5843,6.0
2004-04-25 19:00:00,2.7,1169.0,1039.0,124.0,883.0,100.0,1550.0,941.0,30.3,0.6129,11.7
2004-04-25 20:00:00,2.5,1085.0,907.0,133.0,976.0,101.0,1419.0,893.0,34.0,0.6353,8.2
2004-04-25 21:00:00,1.4,940.0,769.0,100.0,1103.0,90.0,1310.0,731.0,37.0,0.6447,5.1
2004-04-25 22:00:00,2.8,1126.0,1083.0,116.0,875.0,93.0,1654.0,955.0,39.5,0.6595,13.0
2004-04-25 23:00:00,2.1,978.0,858.0,102.0,1013.0,79.0,1379.0,761.0,42.0,0.6896,7.0
2004-04-26 00:00:00,1.1,893.0,703.0,55.0,1192.0,57.0,1283.0,515.0,44.9,0.7206,3.9
2004-04-26 01:00:00,0.7,838.0,601.0,33.0,1361.0,43.0,1220.0,434.0,45.5,0.7333,2.2
2004-04-26 02:00:00,0.4,803.0,527.0,17.0,1513.0,25.0,1152.0,369.0,45.3,0.7247,1.3
2004-04-26 03:00:00,0.3,775.0,477.0,,1722.0,,1115.0,335.0,44.3,0.7038,0.8
2004-04-26 04:00:00,,767.0,454.0,10.0,1826.0,17.0,1091.0,319.0,43.0,0.689,0.6
2004-04-26 05:00:00,0.4,809.0,521.0,35.0,1575.0,44.0,1158.0,378.0,43.9,0.6923,1.2
2004-04-26 06:00:00,0.8,898.0,676.0,70.0,1271.0,72.0,1307.0,517.0,43.8,0.6959,3.4
2004-04-26 07:00:00,1.9,1053.0,880.0,116.0,982.0,91.0,1464.0,786.0,43.6,0.7113,7.5
2004-04-26 08:00:00,2.1,1033.0,934.0,134.0,917.0,89.0,1490.0,844.0,41.7,0.7093,8.9
2004-04-26 09:00:00,1.4,941.0,780.0,113.0,1080.0,84.0,1343.0,720.0,38.4,0.7052,5.3
2004-04-26 10:00:00,1.4,941.0,782.0,110.0,1102.0,83.0,1328.0,668.0,32.3,0.676,5.4
2004-04-26 11:00:00,1.3,917.0,772.0,98.0,1098.0,78.0,1311.0,605.0,31.7,0.6821,5.2
2004-04-26 12:00:00,1.5,977.0,837.0,96.0,1038.0,80.0,1413.0,646.0,30.9,0.6968,6.6
2004-04-26 13:00:00,1.6,994.0,851.0,95.0,1018.0,75.0,1436.0,640.0,30.7,0.7176,6.9
2004-04-26 14:00:00,1.3,942.0,785.0,86.0,1065.0,77.0,1365.0,571.0,32.5,0.7396,5.4
2004-04-26 15:00:00,1.4,981.0,810.0,86.0,1060.0,77.0,1395.0,605.0,31.6,0.7602,6.0
2004-04-26 16:00:00,1.5,984.0,832.0,91.0,1034.0,81.0,1410.0,636.0,32.7,0.7545,6.4
2004-04-26 17:00:00,2.2,1116.0,1003.0,119.0,864.0,101.0,1625.0,886.0,35.4,0.7535,10.7
2004-04-26 18:00:00,3.2,1181.0,1114.0,147.0,787.0,119.0,1685.0,1032.0,35.9,0.7501,13.9
2004-04-26 19:00:00,3.0,1163.0,1068.0,135.0,811.0,111.0,1616.0,977.0,37.5,0.7568,12.5
2004-04-26 20:00:00,2.6,1081.0,950.0,124.0,907.0,109.0,1496.0,924.0,38.8,0.7584,9.3
2004-04-26 21:00:00,1.6,1017.0,842.0,89.0,1000.0,101.0,1441.0,846.0,38.8,0.7596,6.7
2004-04-26 22:00:00,1.5,966.0,778.0,79.0,1057.0,89.0,1359.0,755.0,40.8,0.7542,5.3
2004-04-26 23:00:00,1.2,924.0,709.0,63.0,1158.0,75.0,1318.0,610.0,41.4,0.7487,4.0
2004-04-27 00:00:00,0.8,861.0,601.0,39.0,1351.0,51.0,1225.0,439.0,43.0,0.7482,2.2
2004-04-27 01:00:00,0.7,826.0,560.0,25.0,1424.0,39.0,1197.0,402.0,42.5,0.7539,1.7
2004-04-27 02:00:00,0.5,846.0,557.0,19.0,1385.0,32.0,1212.0,406.0,43.4,0.7651,1.6
2004-04-27 03:00:00,0.5,842.0,545.0,,1423.0,,1224.0,424.0,45.8,0.7864,1.5
2004-04-27 04:00:00,,909.0,617.0,34.0,1236.0,49.0,1302.0,558.0,49.9,0.828,2.5
2004-04-27 05:00:00,0.7,930.0,670.0,58.0,1143.0,68.0,1339.0,746.0,47.3,0.8282,3.3
2004-04-27 06:00:00,1.4,1120.0,935.0,112.0,843.0,76.0,1593.0,1126.0,53.1,0.8677,8.9
2004-04-27 07:00:00,4.1,1518.0,1389.0,314.0,589.0,122.0,2101.0,1703.0,48.5,0.8704,23.4
2004-04-27 08:00:00,4.6,1461.0,1398.0,240.0,630.0,129.0,2050.0,1628.0,40.3,0.8294,23.8
2004-04-27 09:00:00,1.9,1075.0,896.0,128.0,938.0,94.0,1487.0,936.0,35.9,0.81,7.9
2004-04-27 10:00:00,1.9,1061.0,908.0,141.0,968.0,99.0,1455.0,890.0,29.1,0.796,8.2
2004-04-27 11:00:00,1.7,1066.0,931.0,118.0,979.0,81.0,1474.0,757.0,25.3,0.7793,8.8
2004-04-27 12:00:00,2.4,1179.0,1137.0,132.0,829.0,87.0,1651.0,949.0,22.0,0.7785,14.6
2004-04-27 13:00:00,3.0,1251.0,1238.0,150.0,773.0,107.0,1779.0,1109.0,20.4,0.7677,18.0
2004-04-27 14:00:00,2.0,1120.0,1048.0,121.0,898.0,95.0,1560.0,870.0,24.2,0.7733,12.0
2004-04-27 15:00:00,2.7,1187.0,1142.0,149.0,840.0,110.0,1651.0,1011.0,23.8,0.7737,14.8
2004-04-27 16:00:00,2.2,1145.0,1066.0,120.0,903.0,99.0,1592.0,885.0,22.1,0.7811,12.5
2004-04-27 17:00:00,2.9,1215.0,1164.0,155.0,817.0,113.0,1689.0,1015.0,22.3,0.786,15.5
2004-04-27 18:00:00,3.4,1317.0,1231.0,172.0,766.0,127.0,1798.0,1155.0,27.8,0.8433,17.7
2004-04-27 19:00:00,3.9,1388.0,1341.0,177.0,702.0,131.0,1955.0,1315.0,30.2,0.8718,21.6
2004-04-27 20:00:00,3.6,1295.0,1266.0,181.0,716.0,137.0,1849.0,1359.0,34.5,0.8746,18.9
2004-04-27 21:00:00,2.5,1153.0,1066.0,135.0,811.0,122.0,1651.0,1194.0,37.8,0.8675,12.5
2004-04-27 22:00:00,1.8,1078.0,932.0,99.0,905.0,100.0,1511.0,951.0,40.6,0.8771,8.8
2004-04-27 23:00:00,2.0,1133.0,1012.0,111.0,806.0,108.0,1608.0,1054.0,43.5,0.884,10.9
2004-04-28 00:00:00,1.3,1055.0,899.0,72.0,880.0,83.0,1504.0,980.0,46.3,0.9112,8.0
2004-04-28 01:00:00,1.0,953.0,735.0,54.0,999.0,74.0,1396.0,898.0,44.7,0.9186,4.4
2004-04-28 02:00:00,0.6,892.0,639.0,41.0,1139.0,64.0,1359.0,803.0,50.1,0.9331,2.8
2004-04-28 03:00:00,0.6,895.0,632.0,,1167.0,,1347.0,684.0,56.9,0.9141,2.7
2004-04-28 04:00:00,,859.0,602.0,24.0,1209.0,40.0,1321.0,644.0,56.2,0.9341,2.2
2004-04-28 05:00:00,0.5,856.0,619.0,29.0,1191.0,39.0,1345.0,677.0,52.8,0.9722,2.5
2004-04-28 06:00:00,1.1,1030.0,880.0,76.0,892.0,69.0,1539.0,996.0,60.7,0.9597,7.5
2004-04-28 07:00:00,5.5,1689.0,1560.0,321.0,529.0,104.0,2396.0,1736.0,58.3,0.9876,30.4
2004-04-28 08:00:00,4.2,1486.0,1351.0,274.0,571.0,100.0,2112.0,1692.0,54.8,0.996,22.0
2004-04-28 09:00:00,4.6,1592.0,1423.0,322.0,577.0,146.0,2155.0,2108.0,46.4,1.0248,24.7
2004-04-28 10:00:00,3.4,1469.0,1252.0,255.0,692.0,155.0,1903.0,1807.0,33.8,1.0097,18.4
2004-04-28 11:00:00,2.8,1364.0,1205.0,196.0,723.0,139.0,1850.0,1566.0,28.7,0.9895,16.8
2004-04-28 12:00:00,2.5,1285.0,1123.0,136.0,755.0,121.0,1741.0,1293.0,28.2,1.0098,14.2
2004-04-28 13:00:00,2.4,1311.0,1170.0,119.0,748.0,108.0,1787.0,1219.0,26.9,1.0094,15.7
2004-04-28 14:00:00,3.2,1416.0,1348.0,169.0,684.0,126.0,1969.0,1330.0,26.5,0.9693,21.9
2004-04-28 15:00:00,3.5,1387.0,1318.0,197.0,701.0,145.0,1890.0,1299.0,23.4,0.8935,20.8
2004-04-28 16:00:00,2.9,1329.0,1185.0,140.0,768.0,121.0,1750.0,1111.0,26.0,0.9922,16.2
2004-04-28 17:00:00,3.6,1496.0,1292.0,178.0,680.0,145.0,1878.0,1300.0,30.0,1.0752,19.8
2004-04-28 18:00:00,4.8,1676.0,1525.0,223.0,567.0,160.0,2226.0,1653.0,37.3,1.1199,28.9
2004-04-28 19:00:00,5.4,1724.0,1510.0,222.0,562.0,155.0,2252.0,1716.0,42.2,1.1746,28.3
2004-04-28 20:00:00,5.3,1642.0,1426.0,265.0,597.0,162.0,2117.0,1720.0,43.6,1.1226,24.9
2004-04-28 21:00:00,2.7,1267.0,1088.0,151.0,764.0,129.0,1740.0,1339.0,46.8,1.0702,13.1
2004-04-28 22:00:00,1.4,1146.0,923.0,79.0,845.0,96.0,1575.0,1166.0,49.8,1.1221,8.6
2004-04-28 23:00:00,1.6,1216.0,960.0,87.0,788.0,92.0,1662.0,1256.0,56.2,1.142,9.5
2004-04-29 00:00:00,1.5,1128.0,891.0,88.0,838.0,89.0,1574.0,1125.0,55.6,1.0963,7.8
2004-04-29 01:00:00,1.0,1042.0,772.0,51.0,923.0,61.0,1495.0,968.0,59.5,1.1269,5.2
2004-04-29 02:00:00,0.6,926.0,639.0,34.0,1115.0,54.0,1409.0,814.0,60.1,1.0806,2.8
2004-04-29 03:00:00,0.4,898.0,608.0,,1154.0,,1386.0,743.0,61.2,1.0784,2.3
2004-04-29 04:00:00,,889.0,617.0,31.0,1168.0,44.0,1382.0,758.0,63.4,1.0446,2.5
2004-04-29 05:00:00,0.8,959.0,734.0,76.0,1038.0,57.0,1470.0,861.0,67.0,1.0203,4.4
2004-04-29 06:00:00,1.5,1097.0,956.0,139.0,827.0,68.0,1620.0,1047.0,66.5,0.9846,9.4
2004-04-29 07:00:00,4.9,1674.0,1547.0,293.0,539.0,95.0,2405.0,1665.0,61.3,1.0237,29.8
2004-04-29 08:00:00,7.2,1771.0,1690.0,368.0,461.0,125.0,2572.0,1982.0,56.5,1.0274,36.2
2004-04-29 09:00:00,3.5,1408.0,1241.0,250.0,648.0,135.0,1886.0,1711.0,47.8,1.0143,18.0
2004-04-29 10:00:00,2.1,1156.0,1009.0,145.0,875.0,118.0,1583.0,1204.0,30.2,0.8771,10.9
2004-04-29 11:00:00,1.5,1042.0,941.0,110.0,971.0,91.0,1491.0,871.0,25.0,0.7966,9.0
2004-04-29 12:00:00,2.0,1167.0,1128.0,104.0,829.0,89.0,1716.0,1040.0,25.5,0.8234,14.4
2004-04-29 13:00:00,3.8,1398.0,1360.0,205.0,656.0,129.0,2037.0,1439.0,29.9,0.9325,22.3
2004-04-29 14:00:00,3.4,1458.0,1321.0,201.0,654.0,122.0,2023.0,1516.0,37.9,1.016,20.9
2004-04-29 15:00:00,4.4,1554.0,1379.0,266.0,614.0,138.0,2151.0,1693.0,44.0,1.1242,23.1
2004-04-29 16:00:00,3.9,1495.0,1331.0,246.0,615.0,136.0,2069.0,1635.0,44.4,1.1176,21.2
2004-04-29 17:00:00,4.9,1560.0,1424.0,247.0,579.0,143.0,2176.0,1688.0,45.3,1.1016,24.8
2004-04-29 18:00:00,5.4,1664.0,1519.0,271.0,553.0,145.0,2312.0,1820.0,48.6,1.1354,28.6
2004-04-29 19:00:00,6.5,1761.0,1610.0,332.0,502.0,146.0,2488.0,2006.0,50.8,1.1924,32.6
2004-04-29 20:00:00,4.3,1524.0,1275.0,245.0,608.0,122.0,2046.0,1740.0,57.6,1.2233,19.2
2004-04-29 21:00:00,2.9,1398.0,1189.0,180.0,646.0,112.0,1931.0,1577.0,58.8,1.2173,16.3
2004-04-29 22:00:00,2.7,1342.0,1106.0,156.0,694.0,102.0,1856.0,1443.0,61.0,1.2352,13.7
2004-04-29 23:00:00,2.8,1433.0,1104.0,172.0,681.0,97.0,1876.0,1411.0,70.7,1.3554,13.6
2004-04-30 00:00:00,2.3,1297.0,1019.0,137.0,733.0,85.0,1823.0,1217.0,76.9,1.4051,11.1
2004-04-30 01:00:00,1.7,1179.0,884.0,91.0,830.0,76.0,1696.0,1086.0,78.6,1.3943,7.6
2004-04-30 02:00:00,1.2,1097.0,809.0,80.0,897.0,74.0,1628.0,1050.0,78.4,1.3917,5.9
2004-04-30 03:00:00,1.0,1054.0,761.0,,963.0,,1598.0,965.0,77.4,1.3683,5.0
2004-04-30 04:00:00,,1017.0,711.0,46.0,1009.0,56.0,1554.0,906.0,78.5,1.3635,4.0
2004-04-30 05:00:00,0.8,1005.0,738.0,68.0,1005.0,66.0,1563.0,917.0,74.7,1.3194,4.5
2004-04-30 06:00:00,1.7,1206.0,949.0,162.0,818.0,90.0,1771.0,1116.0,73.1,1.3136,9.3
2004-04-30 07:00:00,3.0,1458.0,1249.0,213.0,662.0,111.0,2033.0,1380.0,68.2,1.2737,18.3
2004-04-30 08:00:00,3.4,1405.0,1295.0,161.0,638.0,103.0,2065.0,1378.0,57.6,1.2323,19.9
2004-04-30 09:00:00,3.3,1381.0,1199.0,209.0,685.0,117.0,1970.0,1365.0,65.0,1.2945,16.6
2004-04-30 10:00:00,2.7,1315.0,1072.0,191.0,736.0,116.0,1833.0,1273.0,73.2,1.3458,12.6
2004-04-30 11:00:00,2.6,1332.0,1082.0,215.0,707.0,109.0,1889.0,1242.0,78.5,1.4209,12.9
2004-04-30 12:00:00,3.2,1362.0,1145.0,212.0,673.0,116.0,1973.0,1294.0,72.4,1.4125,14.9
2004-04-30 13:00:00,3.4,1399.0,1222.0,202.0,643.0,115.0,2061.0,1413.0,60.9,1.3545,17.4
2004-04-30 14:00:00,2.6,1310.0,1160.0,153.0,695.0,94.0,1939.0,1224.0,50.9,1.2823,15.4
2004-04-30 15:00:00,3.4,1399.0,1201.0,185.0,699.0,121.0,1971.0,1318.0,45.8,1.2465,16.7
2004-04-30 16:00:00,4.0,1524.0,1239.0,210.0,644.0,114.0,2139.0,1404.0,60.8,1.4852,18.0
2004-04-30 17:00:00,4.5,1487.0,1274.0,215.0,641.0,110.0,2133.0,1471.0,54.3,1.3353,19.2
2004-04-30 18:00:00,4.2,1480.0,1324.0,215.0,622.0,122.0,2162.0,1623.0,54.4,1.3194,21.0
2004-04-30 19:00:00,5.7,1626.0,1476.0,281.0,555.0,135.0,2356.0,1786.0,58.6,1.3392,26.9
2004-04-30 20:00:00,4.4,1449.0,1282.0,254.0,625.0,133.0,2100.0,1569.0,61.1,1.3345,19.5
2004-04-30 21:00:00,3.1,1363.0,1152.0,189.0,684.0,110.0,1951.0,1495.0,65.4,1.3529,15.1
2004-04-30 22:00:00,3.0,1371.0,1136.0,174.0,689.0,102.0,1927.0,1471.0,66.1,1.3579,14.6
2004-04-30 23:00:00,3.1,1406.0,1107.0,167.0,718.0,108.0,1872.0,1384.0,66.9,1.3422,13.7
2004-05-01 00:00:00,3.5,1425.0,1155.0,185.0,709.0,110.0,1936.0,1789.0,66.8,1.346,15.2
2004-05-01 01:00:00,2.4,1179.0,951.0,129.0,826.0,84.0,1724.0,1323.0,68.3,1.3346,9.3
2004-05-01 02:00:00,1.6,1047.0,833.0,85.0,939.0,71.0,1647.0,1081.0,70.2,1.3099,6.5
2004-05-01 03:00:00,1.3,1009.0,825.0,,950.0,,1629.0,938.0,73.1,1.2902,6.3
2004-05-01 04:00:00,,882.0,685.0,35.0,1134.0,42.0,1492.0,673.0,69.9,1.2756,3.5
2004-05-01 05:00:00,0.6,858.0,624.0,24.0,1205.0,32.0,1434.0,543.0,67.1,1.2619,2.6
2004-05-01 06:00:00,0.7,875.0,659.0,30.0,1180.0,35.0,1452.0,561.0,66.9,1.2631,3.1
2004-05-01 07:00:00,1.2,1012.0,833.0,75.0,916.0,67.0,1632.0,862.0,66.5,1.2688,6.5
2004-05-01 08:00:00,1.5,1049.0,836.0,79.0,926.0,73.0,1615.0,901.0,62.0,1.2458,6.5
2004-05-01 09:00:00,1.8,1131.0,932.0,104.0,854.0,86.0,1693.0,1048.0,54.6,1.2184,8.8
2004-05-01 10:00:00,2.1,1120.0,931.0,118.0,886.0,89.0,1652.0,971.0,46.1,1.1725,8.8
2004-05-01 11:00:00,1.9,1117.0,946.0,105.0,909.0,86.0,1657.0,915.0,36.7,1.1202,9.2
2004-05-01 12:00:00,2.0,1110.0,948.0,101.0,901.0,86.0,1632.0,891.0,31.9,1.0566,9.2
2004-05-01 13:00:00,1.3,962.0,816.0,65.0,1044.0,66.0,1489.0,628.0,31.5,1.0184,6.1
2004-05-01 14:00:00,1.3,963.0,835.0,59.0,1029.0,68.0,1495.0,556.0,34.8,1.0716,6.5
2004-05-01 15:00:00,1.8,1050.0,948.0,80.0,928.0,82.0,1584.0,652.0,30.3,1.0101,9.2
2004-05-01 16:00:00,2.0,1053.0,911.0,98.0,949.0,91.0,1603.0,683.0,33.5,1.0767,8.3
2004-05-01 17:00:00,1.8,1045.0,910.0,89.0,948.0,95.0,1598.0,624.0,37.2,1.0746,8.3
2004-05-01 18:00:00,2.4,1124.0,1013.0,114.0,849.0,104.0,1676.0,733.0,38.9,1.0324,11.0
2004-05-01 19:00:00,4.0,1330.0,1140.0,195.0,759.0,131.0,1780.0,1062.0,42.8,1.0298,14.7
2004-05-01 20:00:00,2.8,1171.0,1006.0,156.0,835.0,112.0,1674.0,988.0,51.7,1.1222,10.8
2004-05-01 21:00:00,2.0,1085.0,954.0,109.0,866.0,100.0,1656.0,871.0,55.5,1.1174,9.4
2004-05-01 22:00:00,3.6,1358.0,1144.0,184.0,727.0,115.0,1851.0,1243.0,57.6,1.1342,14.8
2004-05-01 23:00:00,3.7,1385.0,1094.0,190.0,765.0,129.0,1769.0,1175.0,58.5,1.1645,13.3
2004-05-02 00:00:00,2.3,1167.0,914.0,105.0,876.0,99.0,1599.0,1126.0,59.3,1.1551,8.4
2004-05-02 01:00:00,1.8,1072.0,894.0,76.0,893.0,74.0,1646.0,1118.0,60.4,1.1633,7.9
2004-05-02 02:00:00,0.9,938.0,789.0,38.0,989.0,55.0,1536.0,864.0,62.2,1.1507,5.5
2004-05-02 03:00:00,1.6,1000.0,838.0,,910.0,,1580.0,942.0,67.6,1.1352,6.6
